"Source","Url","Bias","Quality"
"MSNBC","Morning Joe First Look","-12","34"
"MSNBC","Andrea Mitchell Reports","-14.33333333","39"
"MSNBC","Velshi & Ruhle","-12.66666667","38.33333333"
"MSNBC","MSNBC Live with Katy Tur","-15","37.66666667"
"MSNBC","MTP Daily","-13","41.66666667"
"MSNBC","The Beat With Ari Melber","-21.33333333","32.66666667"
"MSNBC","Hardball with Chris Matthews","-22.33333333","26.66666667"
"MSNBC","The Last Word with Lawrence O'Donnell","-27","20.66666667"
"MSNBC","The 11th Hour with Brian Williams","-18.66666667","38.33333333"
"MSNBC","Kasie DC","-13.33333333","37.66666667"
"MSNBC","https://www.nbcnews.com/politics/congress/trump-faces-hill-nightmare-michael-cohen-testifies-publicly-n976401?cid=par-nbc_20190227","-8.00","47.25"
"MSNBC","https://www.nbcnews.com/politics/congress/house-poised-pass-major-first-major-gun-bill-generation-n976526","-12.50","41.25"
"MSNBC","https://www.nbcnews.com/politics/national-security/trump-approved-operation-disabled-russian-troll-farm-during-2018-midterms-n976381","-6.25","44.50"
"MSNBC","https://www.nbcnews.com/news/us-news/gop-rep-matt-gaetz-says-he-has-personally-apologized-michael-n977491","-2.50","52.75"
"MSNBC","https://www.nbcnews.com/news/us-news/woman-accused-assaulting-man-maga-hat-faces-possible-deportation-ice-n977451","2.75","56.00"
"MSNBC","https://www.nbcnews.com/politics/congress/cohen-testimony-suggests-ny-prosecutors-pose-major-danger-trump-n977461","-1.75","48.25"
"MSNBC","https://www.nbcnews.com/news/world/trump-begins-one-one-kim-jong-un-tempering-expectations-n977466","0.75","52.25"
"MSNBC","https://www.nbcnews.com/politics/donald-trump/lawmakers-racial-dispute-mars-cohen-hearing-n977441","-2.50","48.50"
"MSNBC","https://www.nbcnews.com/card/ari-melber-we-just-saw-something-totally-extraordinary-n977216?cid=eml_onsite","-12.50","37.00"
"MSNBC","https://www.nbcnews.com/politics/white-house/trump-learns-limits-personal-power-home-beyond-n977921?cid=par-nbc_20190301","-14.50","34.00"
"MSNBC","https://www.nbcnews.com/politics/congress/schiff-real-question-if-trump-under-influence-foreign-power-n984911","-10.50","48.00"
"MSNBC","https://www.nbcnews.com/politics/2020-election/midwest-voters-trump-country-face-historic-floods-call-climate-action-n985051","-15.75","37.25"
"MSNBC","https://www.nbcnews.com/health/health-news/surprise-medical-bills-lead-liens-homes-crippling-debt-n984371","-1.50","49.25"
"MSNBC","https://www.nbcnews.com/politics/justice-department/cohen-investigation-began-2017-search-warrant-shows-n984776","-2.25","45.00"
"MSNBC","https://www.nbcnews.com/tech/tech-news/consumers-see-wellness-apps-way-meditate-improve-sleep-investors-see-n985011","-1.00","45.75"
"MSNBC","https://www.nbcnews.com/politics/justice-department/california-man-set-bogus-websites-bernie-beto-defraud-donors-prosecutors-n985036","0.00","49.50"
"MSNBC","https://www.nbcnews.com/politics/politics-news/cat-cannibalism-report-discloses-questionable-gov-t-animal-experiments-n984546","-7.75","42.25"
"MSNBC","https://www.nbcnews.com/news/us-news/robert-kraft-offered-pretrial-deal-would-drop-solicitation-charges-against-n985021","-2.75","50.50"
"MSNBC","https://www.nbcnews.com/news/us-news/man-accused-setting-fire-3-black-churches-louisiana-charged-hate-n995286","-3.75","51.50"
"MSNBC","https://www.nbcnews.com/news/us-news/ice-deported-undocumented-father-whose-wife-died-serving-army-n995126","-9.25","50.00"
"MSNBC","https://www.nbcnews.com/news/crime-courts/woman-sought-denver-area-schools-lockout-following-serious-threat-n995256","0.50","50.75"
"MSNBC","https://www.nbcnews.com/politics/politics-news/ex-gov-bill-weld-primarying-trump-i-want-direct-shot-n995211","-0.25","46.50"
"MSNBC","https://www.nbcnews.com/tech/social-media/inside-bikini-photo-startup-six4three-s-scrappy-battle-put-facebook-n995016","-2.50","51.25"
"MSNBC","https://www.nbcnews.com/news/crime-courts/teen-accused-grandparents-deaths-had-pages-notes-about-how-he-n995291","-0.75","51.75"
"MSNBC","https://www.nbcnews.com/news/us-news/alan-dershowitz-sued-defamation-connected-epstein-sex-abuse-claims-n995271","-2.75","47.75"
"MSNBC","https://www.nbcnews.com/mach/science/stonehenge-was-built-descendants-neolithic-migrants-dna-study-shows-ncna995221","-0.75","45.75"
"MSNBC","https://www.nbcnews.com/business/business-news/qualcomm-gains-30-billion-market-value-after-apple-settlement-n995571","0.00","49.00"
"MSNBC","https://www.nbcnews.com/business/consumer/carl-s-jr-sell-4-20-burger-infused-cbd-4-n995426","-4.75","46.00"
"MSNBC","https://www.nbcnews.com/business/economy/american-handbags-fish-tractors-20-billion-eu-tariff-list-over-n995326","-0.25","50.25"
"MSNBC","https://www.nbcnews.com/business/business-news/who-s-not-enjoying-country-s-record-economic-growth-some-n995011","-0.75","41.75"
"MSNBC","https://www.nbcnews.com/politics/congress/house-committees-subpoena-trump-s-bank-records-n994991","-4.50","53.00"
"MSNBC","https://www.nbcnews.com/business/taxes/will-meghan-markle-s-prince-harry-s-baby-have-pay-n994731","0.25","46.75"
"MSNBC","https://www.nbcnews.com/business/autos/german-prosecutors-charge-former-volkswagen-ceo-martin-winterkorn-fraud-n994461","-0.50","47.50"
"MSNBC","https://www.nbcnews.com/news/latino/peru-s-ex-president-garcia-shoots-himself-when-police-tried-n995351","0.00","55.25"
"MSNBC","MSNBC Live with Craig Melvin","-17.50","47.50"
"MSNBC","Andrea Mitchell Reports","-22.50","38.75"
"MSNBC","MSNBC Live with Katy Tur","-18.00","39.25"
"MSNBC","Deadline: White House","-13.50","30.50"
"MSNBC","AM Joy","-22.50","34.25"
"MSNBC","PoliticsNation with Al Sharpton","-30.00","15.50"
"MSNBC","MSNBC Live with Ali Velshi","-21","32.5"
"MSNBC","Deadline: White House","-25.25","30.25"
"MSNBC","AM Joy","-18.25","32.75"
"MSNBC","PoliticsNation with Al Sharpton","-24.25","25.25"
"MSNBC","MSNBC Live with Alex Witt","-26","29.25"
"National Enquirer","https://www.nationalenquirer.com/photos/celebrity-feet-ugliest-worse-most-disgusting-photos/","19.67","2.67"
"National Enquirer","https://www.nationalenquirer.com/photos/goldie-hawn-and-kurt-russells-relationship-secrets-exposed/","13.00","10.33"
"National Enquirer","https://www.nationalenquirer.com/celebrity/prosecutors-want-to-jail-felicity-huffman-for-up-to-10-months/","0.00","43.33"
"National Enquirer","https://www.nationalenquirer.com/celebrity/bill-cosby-slams-despicable-insurer-for-settling-sex-assault-case-without-his-ok/","2.67","23.00"
"National Enquirer","https://www.nationalenquirer.com/photos/princess-diana-had-a-secret-daughter-before-tragic-death/","0.50","0.50"
"National Enquirer","https://www.nationalenquirer.com/photos/a-timeline-of-wendy-williams-mysterious-talk-show-disappearance/","6.00","8.00"
"National Enquirer","https://www.nationalenquirer.com/photos/18-of-the-raunchiest-political-sex-scandals-throughout-history/","1.00","4.25"
"National Enquirer","https://www.nationalenquirer.com/celebrity/jenna-bush-hager-to-take-over-for-kathie-lee-gifford-on-today/","4.50","28.00"
"National Enquirer","https://www.nationalenquirer.com/photos/prince-charles-bares-it-all-in-rare-bathing-suit-pics/","0.00","14.25"
"National Enquirer","https://www.nationalenquirer.com/photos/kate-middleton-goes-on-first-solo-appearance-with-queen-months-after-meghan-markle/","2.50","18.00"
"National Enquirer","https://www.nationalenquirer.com/photos/wendy-williamsstaff-has-been-walking-on-eggshells-after-sober-house-confession/","0.00","17.50"
"National Enquirer","https://www.nationalenquirer.com/photos/sitcom-scandals-stars-actors-fired/","19.00","9.25"
"National Enquirer","https://www.nationalenquirer.com/celebrity/tiger-woods-is-getting-the-presidential-medal-of-freedom/","8.50","32.50"
"National Enquirer","https://www.nationalenquirer.com/celebrity/wendy-williams-husband-begs-for-forgiveness-is-not-proud-of-his-recent-actions/","3.75","22.00"
"National Enquirer","https://www.nationalenquirer.com/weird-news/rare-bird-attacks-and-kills-its-owner-in-florida/","0.00","29.00"
"National Public Radio","https://www.npr.org/2019/02/26/698188343/united-methodist-church-votes-to-keep-bans-on-same-sex-weddings-lgbtq-clergy","-2.00","52.67"
"National Public Radio","https://www.npr.org/2019/02/26/697155378/where-the-u-s-stands-on-north-korea-ahead-of-the-trump-kim-summit","0.67","51.00"
"National Public Radio","https://www.npr.org/2019/02/26/697707393/get-caught-up-on-michael-cohen-trumps-ex-lawyer-and-his-big-week-in-d-c","0.00","52.00"
"National Public Radio","https://www.npr.org/2019/03/19/704953335/supreme-court-broadens-the-governments-power-to-detain-criminal-immigrants","-4.67","47.33"
"National Public Radio","https://www.npr.org/2019/02/26/698345376/house-passes-resolution-to-block-trumps-national-emergency-declaration","0.75","57.25"
"National Public Radio","https://www.npr.org/2019/02/26/698098372/cohen-to-detail-alleged-trump-lawbreaking-white-house-hes-a-convicted-liar","-5.50","50.75"
"National Public Radio","https://www.npr.org/2019/03/19/704893569/coping-with-the-persistent-trauma-of-anti-muslim-rhetoric-and-violence","-8.00","44.00"
"National Public Radio","https://www.npr.org/sections/health-shots/2019/03/19/704948217/daily-marijuana-use-and-highly-potent-weed-linked-to-psychosis","1.50","52.00"
"National Public Radio","https://www.npr.org/2019/03/19/704934041/usc-suspends-accounts-of-students-allegedly-linked-to-admissions-bribery-scandal","-4.50","50.50"
"National Public Radio","https://www.npr.org/2019/03/19/704978021/california-jury-finds-roundup-caused-mans-cancer","-0.25","52.50"
"National Public Radio","https://www.npr.org/2019/04/17/714098828/climate-change-was-the-engine-that-powered-hurricane-marias-devastating-rains","-8.25","47.00"
"National Public Radio","https://www.npr.org/2019/04/17/714014919/nearly-60-docs-other-medical-workers-face-charges-in-federal-opioid-sting","-1.50","54.50"
"National Public Radio","https://www.npr.org/2019/04/17/711820160/after-boeing-crashes-more-people-want-help-taming-fear-of-flying","0.00","42.50"
"National Public Radio","https://www.npr.org/2019/03/31/706940085/building-for-an-uncertain-future-miami-residents-adapt-to-the-changing-climate","-4.75","51.00"
"National Public Radio","https://www.npr.org/2019/03/26/705897344/green-new-deal-vote-sets-up-climate-change-as-key-2020-issue","-4.50","48.25"
"National Review","https://www.nationalreview.com/2019/02/aoc-is-not-the-boss-for-coming-up-with-a-plan-that-cant-work/","26.33","20.33"
"National Review","https://www.nationalreview.com/corner/liberal-economist-trump-tax-cut-second-thoughts/","7.67","33.00"
"National Review","https://www.nationalreview.com/2019/03/could-the-twitter-primary-cost-democrats-the-oval-office/","13.00","40.67"
"National Review","https://www.nationalreview.com/2019/03/donald-trump-spending-out-of-control/","11.33","35.00"
"National Review","https://www.nationalreview.com/2019/04/progressive-revolution-ends-in-socialism/","21.33","28.33"
"National Review","https://www.nationalreview.com/2019/02/if-democrats-end-the-filibuster-it-could-break-american-politics/","3.75","35.50"
"National Review","https://www.nationalreview.com/2019/02/democratic-primary-reparations-discussion/","28.00","20.75"
"National Review","https://www.nationalreview.com/2019/02/the-anti-democratic-politics-of-angry-intolerant-children/","10.50","29.25"
"National Review","https://www.nationalreview.com/2019/03/elite-universities-ignore-merit-advance-progressive-agenda/","22.50","24.50"
"National Review","https://www.nationalreview.com/2019/03/beto-orourke-support-inches-deep-wide/","23.75","24.75"
"National Review","https://www.nationalreview.com/2019/04/pete-buttigiegs-abortion-extremism-hurts-his-religious-appeal/","20.75","31.50"
"National Review","https://www.nationalreview.com/news/stacey-abrams-abortion-restrictions-forced-pregnancy/","12.00","44.00"
"National Review","https://www.nationalreview.com/2019/04/bernie-sanders-fox-news-winning-performance/","8.25","36.75"
"National Review","https://www.nationalreview.com/2019/02/bernie-sanders-health-care-rhetoric-rights/","18.11","28.95"
"New Republic","https://newrepublic.com/article/153062/crime-parenting-poor-new-york-city-child-welfare-agency-reform","-14.67","36.33"
"New Republic","https://newrepublic.com/article/153336/democrats-refuse-sign-no-fossil-fuel-money-pledge","-23.33","24.67"
"New Republic","https://newrepublic.com/article/153350/devin-nuness-ridiculous-lawsuit-masterpiece-republican-grievance","-19.67","25.33"
"New Republic","https://newrepublic.com/article/153339/enduring-timidity-democratic-party","-20.67","34.67"
"New Republic","https://newrepublic.com/article/153338/brexit-making-britain-look-weak","-0.67","36.33"
"New Republic","https://newrepublic.com/article/153590/no-profound-meaning-notre-dame-fire","-7.00","40.00"
"New Republic","https://newrepublic.com/article/153584/tale-genjis-image-conscious-experience-hungry-courtiers","0.00","41.67"
"New Republic","https://newrepublic.com/article/153161/far-rights-secret-weapon-fascist-fashion","-5.00","44.00"
"New Republic","https://newrepublic.com/article/153160/trump-win-war-russia-investigation","-17.25","30.00"
"New Republic","https://newrepublic.com/article/153134/american-democracy-supreme-court-docket","-18.25","34.00"
"New Republic","https://newrepublic.com/article/153346/death-fascist-irony","-14.75","42.50"
"New Republic","https://newrepublic.com/article/153587/understanding-facebooks-algorithm-change-see","-4.00","44.50"
"New Republic","https://newrepublic.com/article/153583/bill-de-blasios-presidential-dream-sad-joke","-8.00","40.25"
"New Republic","https://newrepublic.com/article/153552/offshore-oil-workers-parker-drilling-newton-supreme-court","-11.75","41.25"
"New Republic","https://newrepublic.com/article/153152/dianne-feinstein-bigger-climate-threat-trump","-27.37","24.95"
"New York Post","https://nypost.com/2019/02/26/kamala-harris-thinks-sex-work-should-to-be-decriminalized/","11.33","36.00"
"New York Post","https://nypost.com/2019/03/19/ap-analysis-shows-clear-sign-of-human-caused-climate-change/","2.00","44.00"
"New York Post","https://nypost.com/2019/03/19/putin-signs-new-laws-punishing-spread-of-fake-news/","0.33","47.33"
"New York Post","https://nypost.com/2019/04/17/university-of-buffalo-freshman-dies-after-alleged-hazing-incident/","10.00","39.00"
"New York Post","https://nypost.com/2019/04/17/trump-on-mueller-report-strong-things-coming-out/","1.00","49.00"
"New York Post","https://nypost.com/2019/02/26/joe-biden-drops-strong-hint-hell-run-for-president/","7.25","38.00"
"New York Post","https://nypost.com/2019/02/26/mother-daughter-charged-in-family-murders-thought-the-world-was-ending/","7.50","22.00"
"New York Post","https://nypost.com/2019/02/26/young-baltimore-police-officer-dead-after-heroin-overdose-at-motel/","6.25","41.00"
"New York Post","https://nypost.com/2019/02/26/michael-cohen-has-been-disbarred/","1.50","54.25"
"New York Post","https://nypost.com/2019/03/19/trump-picks-ex-delta-executive-steve-dickson-to-lead-faa/","1.50","50.00"
"New York Post","https://nypost.com/2019/03/19/hundreds-attend-first-funerals-of-new-zealand-mosque-shooting-victims/","-0.25","41.50"
"New York Post","https://nypost.com/2019/03/19/tv-company-uses-hamilton-defense-to-combat-suit-alleging-discrimination/","6.00","30.25"
"New York Post","https://nypost.com/2019/04/17/ivanka-trump-says-she-passed-on-world-bank-job/","4.25","53.50"
"New York Post","https://nypost.com/2019/04/17/cain-still-craves-fed-job-despite-lack-of-gop-support-in-senate/","13.50","48.00"
"New York Times","https://www.nytimes.com/2019/02/27/world/middleeast/cairo-fire-train-station-egypt.html?action=click&module=Latest&pgtype=Homepage","-2.00","55.67"
"New York Times","https://www.nytimes.com/2019/02/25/science/humpback-whales-amazon.html?action=click&module=Latest&pgtype=Homepage","-2.00","50.33"
"New York Times","https://www.nytimes.com/2019/02/23/business/cell-phone-addiction.html","0.00","45.67"
"New York Times","https://www.nytimes.com/2019/02/22/us/politics/amy-klobuchar-staff.html","2.67","54.00"
"New York Times","https://www.nytimes.com/2019/02/18/world/europe/priests-children-vatican-rules-celibacy.html","-2.33","52.00"
"New York Times","https://www.nytimes.com/2019/02/23/us/robert-kraft-trafficking-florida.html","-2.00","56.00"
"New York Times","https://www.nytimes.com/2019/02/21/arts/television/jussie-smollett-arrest-salary-letter.html","-5.67","55.33"
"New York Times","https://www.nytimes.com/2019/03/19/us/nebraska-flooding-roads.html","0.00","51.33"
"New York Times","https://www.nytimes.com/2019/03/19/sports/robert-kraft-plea-deal-charges.html?action=click&module=Latest&pgtype=Homepage","0.00","54.00"
